timestamp,station_id,location,charger_type,sessions,energy_kwh,price_per_kwh,revenue,utilization_pct
2025-04-20 05:00:00,EV009,Suburban Hub,Standard,11,269.79,12.4,3345.06,36.67
2025-04-20 06:00:00,EV009,Suburban Hub,Standard,11,288.73,16.01,4621.94,36.67
2025-04-20 07:00:00,EV009,Suburban Hub,Standard,20,507.8,17.16,8715.5,66.67
2025-04-20 08:00:00,EV009,Suburban Hub,Standard,21,391.23,13.29,5199.9,70.0
2025-04-20 09:00:00,EV009,Suburban Hub,Standard,20,613.7,13.67,8390.08,66.67
2025-04-20 10:00:00,EV009,Suburban Hub,Standard,19,389.59,12.45,4850.68,63.33
2025-04-20 11:00:00,EV009,Suburban Hub,Standard,10,286.61,13.16,3772.93,33.33
2025-04-20 12:00:00,EV009,Suburban Hub,Standard,9,198.71,13.71,2723.96,30.0
2025-04-20 13:00:00,EV009,Suburban Hub,Standard,10,204.24,14.63,2987.75,33.33
2025-04-20 14:00:00,EV009,Suburban Hub,Standard,11,374.57,17.56,6577.12,36.67
2025-04-20 15:00:00,EV009,Suburban Hub,Standard,10,219.11,16.81,3683.71,33.33
2025-04-20 16:00:00,EV009,Suburban Hub,Standard,8,148.23,13.05,1934.19,26.67
2025-04-20 17:00:00,EV009,Suburban Hub,Standard,18,497.32,14.08,7003.83,60.0
2025-04-20 18:00:00,EV009,Suburban Hub,Standard,24,750.76,17.18,12898.48,80.0
2025-04-20 19:00:00,EV009,Suburban Hub,Standard,26,702.15,17.03,11960.02,86.67
2025-04-20 20:00:00,EV009,Suburban Hub,Standard,14,236.25,17.02,4021.6,46.67
2025-04-20 21:00:00,EV009,Suburban Hub,Standard,19,599.59,14.79,8866.99,63.33
2025-04-20 22:00:00,EV009,Suburban Hub,Standard,9,225.75,13.71,3095.42,30.0
2025-04-20 23:00:00,EV009,Suburban Hub,Standard,8,153.9,17.6,2708.03,26.67
2025-04-21 00:00:00,EV009,Suburban Hub,Standard,10,278.31,17.99,5007.91,33.33
2025-04-21 01:00:00,EV009,Suburban Hub,Standard,9,231.76,16.76,3884.36,30.0
2025-04-21 02:00:00,EV009,Suburban Hub,Standard,13,381.59,13.64,5203.59,43.33
2025-04-21 03:00:00,EV009,Suburban Hub,Standard,12,354.28,13.61,4821.28,40.0
2025-04-21 04:00:00,EV009,Suburban Hub,Standard,11,263.14,17.98,4730.86,36.67
2025-04-21 05:00:00,EV009,Suburban Hub,Standard,12,430.48,17.33,7460.43,40.0
2025-04-21 06:00:00,EV009,Suburban Hub,Standard,13,293.18,17.27,5063.08,43.33
2025-04-21 07:00:00,EV009,Suburban Hub,Standard,16,463.21,14.43,6684.52,53.33
2025-04-21 08:00:00,EV009,Suburban Hub,Standard,21,545.44,14.22,7755.17,70.0
2025-04-21 09:00:00,EV009,Suburban Hub,Standard,23,447.57,13.41,6000.89,76.67
2025-04-21 10:00:00,EV009,Suburban Hub,Standard,25,870.04,12.17,10586.64,83.33
2025-04-21 11:00:00,EV009,Suburban Hub,Standard,11,237.46,15.59,3701.48,36.67
2025-04-21 12:00:00,EV009,Suburban Hub,Standard,15,457.95,17.99,8237.33,50.0
2025-04-21 13:00:00,EV009,Suburban Hub,Standard,13,296.08,15.63,4628.27,43.33
2025-04-21 14:00:00,EV009,Suburban Hub,Standard,10,214.57,14.01,3007.13,33.33
2025-04-21 15:00:00,EV009,Suburban Hub,Standard,14,446.73,16.43,7341.01,46.67
2025-04-21 16:00:00,EV009,Suburban Hub,Standard,12,367.98,15.64,5753.63,40.0
2025-04-21 17:00:00,EV009,Suburban Hub,Standard,27,543.81,14.09,7663.88,90.0
2025-04-21 18:00:00,EV009,Suburban Hub,Standard,18,432.24,13.24,5723.83,60.0
2025-04-21 19:00:00,EV009,Suburban Hub,Standard,30,898.39,13.42,12060.45,100.0
2025-04-21 20:00:00,EV009,Suburban Hub,Standard,24,529.08,13.6,7195.67,80.0
2025-04-21 21:00:00,EV009,Suburban Hub,Standard,22,623.64,12.69,7914.02,73.33
2025-04-21 22:00:00,EV009,Suburban Hub,Standard,10,223.05,14.87,3316.62,33.33
2025-04-21 23:00:00,EV009,Suburban Hub,Standard,12,285.08,16.29,4645.11,40.0
2025-04-22 00:00:00,EV009,Suburban Hub,Standard,9,214.51,14.06,3016.47,30.0
2025-04-22 01:00:00,EV009,Suburban Hub,Standard,11,403.44,12.0,4843.12,36.67
2025-04-22 02:00:00,EV009,Suburban Hub,Standard,17,535.51,13.48,7220.61,56.67
2025-04-22 03:00:00,EV009,Suburban Hub,Standard,15,487.43,12.82,6249.46,50.0
2025-04-22 04:00:00,EV009,Suburban Hub,Standard,12,403.34,14.22,5733.69,40.0
2025-04-22 05:00:00,EV009,Suburban Hub,Standard,10,254.08,15.16,3851.61,33.33
2025-04-22 06:00:00,EV009,Suburban Hub,Standard,11,381.09,12.65,4820.75,36.67
2025-04-22 07:00:00,EV009,Suburban Hub,Standard,24,443.44,13.58,6024.14,80.0
2025-04-22 08:00:00,EV009,Suburban Hub,Standard,24,572.53,14.54,8325.53,80.0
2025-04-22 09:00:00,EV009,Suburban Hub,Standard,20,443.9,12.73,5649.43,66.67
2025-04-22 10:00:00,EV009,Suburban Hub,Standard,19,649.89,14.58,9477.36,63.33
2025-04-22 11:00:00,EV009,Suburban Hub,Standard,10,283.3,15.1,4277.25,33.33
2025-04-22 12:00:00,EV009,Suburban Hub,Standard,13,439.89,14.55,6398.32,43.33
2025-04-22 13:00:00,EV009,Suburban Hub,Standard,14,357.67,16.29,5825.15,46.67
2025-04-22 14:00:00,EV009,Suburban Hub,Standard,8,189.17,16.4,3102.46,26.67
2025-04-22 15:00:00,EV009,Suburban Hub,Standard,8,189.87,17.98,3413.9,26.67
2025-04-22 16:00:00,EV009,Suburban Hub,Standard,12,396.7,17.15,6804.63,40.0
2025-04-22 17:00:00,EV009,Suburban Hub,Standard,30,786.7,14.15,11129.09,100.0
2025-04-22 18:00:00,EV009,Suburban Hub,Standard,21,493.03,13.03,6422.42,70.0
2025-04-22 19:00:00,EV009,Suburban Hub,Standard,29,889.0,12.69,11280.53,96.67
2025-04-22 20:00:00,EV009,Suburban Hub,Standard,28,540.45,13.61,7355.56,93.33
2025-04-22 21:00:00,EV009,Suburban Hub,Standard,24,468.3,13.54,6339.75,80.0
2025-04-22 22:00:00,EV009,Suburban Hub,Standard,11,202.62,15.35,3109.62,36.67
2025-04-22 23:00:00,EV009,Suburban Hub,Standard,16,543.57,16.88,9176.67,53.33
2025-04-23 00:00:00,EV009,Suburban Hub,Standard,9,215.95,17.34,3745.01,30.0
2025-04-23 01:00:00,EV009,Suburban Hub,Standard,12,298.72,13.57,4054.59,40.0
2025-04-23 02:00:00,EV009,Suburban Hub,Standard,10,257.18,15.17,3902.02,33.33
2025-04-23 03:00:00,EV009,Suburban Hub,Standard,14,388.38,13.87,5385.2,46.67
2025-04-23 04:00:00,EV009,Suburban Hub,Standard,9,233.6,13.17,3076.91,30.0
2025-04-23 05:00:00,EV009,Suburban Hub,Standard,12,330.97,16.35,5409.98,40.0
2025-04-23 06:00:00,EV009,Suburban Hub,Standard,14,295.38,14.62,4319.75,46.67
2025-04-23 07:00:00,EV009,Suburban Hub,Standard,31,777.73,13.44,10450.13,100.0
2025-04-23 08:00:00,EV009,Suburban Hub,Standard,23,520.66,17.77,9254.06,76.67
2025-04-23 09:00:00,EV009,Suburban Hub,Standard,22,423.11,12.18,5155.38,73.33
2025-04-23 10:00:00,EV009,Suburban Hub,Standard,18,353.37,13.0,4593.79,60.0
2025-04-23 11:00:00,EV009,Suburban Hub,Standard,12,230.59,15.37,3543.49,40.0
2025-04-23 12:00:00,EV009,Suburban Hub,Standard,12,406.64,12.13,4932.14,40.0
2025-04-23 13:00:00,EV009,Suburban Hub,Standard,14,428.56,15.5,6644.33,46.67
2025-04-23 14:00:00,EV009,Suburban Hub,Standard,15,436.71,12.19,5325.19,50.0
2025-04-23 15:00:00,EV009,Suburban Hub,Standard,18,389.99,17.67,6891.44,60.0
2025-04-23 16:00:00,EV009,Suburban Hub,Standard,14,401.56,16.58,6659.27,46.67
2025-04-23 17:00:00,EV009,Suburban Hub,Standard,28,527.49,13.05,6884.77,93.33
2025-04-23 18:00:00,EV009,Suburban Hub,Standard,32,1003.2,13.63,13676.56,100.0
2025-04-23 19:00:00,EV009,Suburban Hub,Standard,25,433.09,14.93,6467.61,83.33
2025-04-23 20:00:00,EV009,Suburban Hub,Standard,29,772.24,13.78,10643.56,96.67
2025-04-23 21:00:00,EV009,Suburban Hub,Standard,28,679.3,12.97,8809.22,93.33
2025-04-23 22:00:00,EV009,Suburban Hub,Standard,14,361.55,12.9,4663.65,46.67
2025-04-23 23:00:00,EV009,Suburban Hub,Standard,15,275.58,14.14,3898.02,50.0
2025-04-24 00:00:00,EV009,Suburban Hub,Standard,13,382.12,14.24,5440.79,43.33
2025-04-24 01:00:00,EV009,Suburban Hub,Standard,12,315.27,14.14,4459.18,40.0
2025-04-24 02:00:00,EV009,Suburban Hub,Standard,10,199.4,12.62,2516.67,33.33
2025-04-24 03:00:00,EV009,Suburban Hub,Standard,11,294.16,17.81,5238.33,36.67
2025-04-24 04:00:00,EV009,Suburban Hub,Standard,9,201.8,15.47,3122.74,30.0
2025-04-24 05:00:00,EV009,Suburban Hub,Standard,12,284.92,14.82,4221.34,40.0
2025-04-24 06:00:00,EV009,Suburban Hub,Standard,13,329.64,12.87,4240.89,43.33
2025-04-24 07:00:00,EV009,Suburban Hub,Standard,17,365.67,16.92,6187.57,56.67
2025-04-24 08:00:00,EV009,Suburban Hub,Standard,26,777.39,17.59,13673.15,86.67
2025-04-24 09:00:00,EV009,Suburban Hub,Standard,25,549.04,12.45,6833.45,83.33
2025-04-24 10:00:00,EV009,Suburban Hub,Standard,21,640.95,13.16,8438.09,70.0
2025-04-24 11:00:00,EV009,Suburban Hub,Standard,10,298.9,16.37,4891.88,33.33
2025-04-24 12:00:00,EV009,Suburban Hub,Standard,11,331.03,17.55,5810.74,36.67
2025-04-24 13:00:00,EV009,Suburban Hub,Standard,11,286.08,12.17,3482.55,36.67
2025-04-24 14:00:00,EV009,Suburban Hub,Standard,14,349.95,12.93,4524.2,46.67
2025-04-24 15:00:00,EV009,Suburban Hub,Standard,10,256.48,14.01,3592.1,33.33
2025-04-24 16:00:00,EV009,Suburban Hub,Standard,11,216.48,16.55,3583.48,36.67
2025-04-24 17:00:00,EV009,Suburban Hub,Standard,30,927.17,17.48,16210.52,100.0
2025-04-24 18:00:00,EV009,Suburban Hub,Standard,33,619.61,16.35,10132.56,100.0
2025-04-24 19:00:00,EV009,Suburban Hub,Standard,36,1161.26,15.59,18109.39,100.0
2025-04-24 20:00:00,EV009,Suburban Hub,Standard,28,725.87,16.06,11660.25,93.33
2025-04-24 21:00:00,EV009,Suburban Hub,Standard,21,619.43,13.9,8611.54,70.0
2025-04-24 22:00:00,EV009,Suburban Hub,Standard,16,422.62,13.17,5567.15,53.33
2025-04-24 23:00:00,EV009,Suburban Hub,Standard,9,220.7,16.24,3584.55,30.0
2025-04-25 00:00:00,EV009,Suburban Hub,Standard,10,262.83,12.34,3244.51,33.33
2025-04-25 01:00:00,EV009,Suburban Hub,Standard,11,306.56,15.57,4771.63,36.67
2025-04-25 02:00:00,EV009,Suburban Hub,Standard,8,160.31,15.46,2479.03,26.67
2025-04-25 03:00:00,EV009,Suburban Hub,Standard,11,328.79,17.17,5644.53,36.67
2025-04-25 04:00:00,EV009,Suburban Hub,Standard,12,369.47,15.29,5648.76,40.0
2025-04-25 05:00:00,EV009,Suburban Hub,Standard,10,184.58,16.74,3090.53,33.33
2025-04-25 06:00:00,EV009,Suburban Hub,Standard,13,448.14,14.23,6375.87,43.33
2025-04-25 07:00:00,EV009,Suburban Hub,Standard,21,731.43,16.78,12275.16,70.0
2025-04-25 08:00:00,EV009,Suburban Hub,Standard,28,860.11,15.21,13084.98,93.33
2025-04-25 09:00:00,EV009,Suburban Hub,Standard,21,501.67,17.12,8587.03,70.0
2025-04-25 10:00:00,EV009,Suburban Hub,Standard,19,639.89,15.14,9687.95,63.33
2025-04-25 11:00:00,EV009,Suburban Hub,Standard,9,298.28,15.68,4676.28,30.0
2025-04-25 12:00:00,EV009,Suburban Hub,Standard,9,222.69,14.83,3303.14,30.0
2025-04-25 13:00:00,EV009,Suburban Hub,Standard,10,216.93,16.04,3480.42,33.33
2025-04-25 14:00:00,EV009,Suburban Hub,Standard,9,237.4,12.34,2930.18,30.0
2025-04-25 15:00:00,EV009,Suburban Hub,Standard,12,295.05,17.28,5098.84,40.0
2025-04-25 16:00:00,EV009,Suburban Hub,Standard,11,374.52,14.83,5552.74,36.67
2025-04-25 17:00:00,EV009,Suburban Hub,Standard,31,671.69,15.16,10179.8,100.0
2025-04-25 18:00:00,EV009,Suburban Hub,Standard,28,921.32,13.93,12834.6,93.33
2025-04-25 19:00:00,EV009,Suburban Hub,Standard,28,608.56,14.52,8835.99,93.33
2025-04-25 20:00:00,EV009,Suburban Hub,Standard,24,534.95,16.57,8864.03,80.0
2025-04-25 21:00:00,EV009,Suburban Hub,Standard,27,959.82,15.0,14392.62,90.0
2025-04-25 22:00:00,EV009,Suburban Hub,Standard,9,232.6,17.38,4043.78,30.0
2025-04-25 23:00:00,EV009,Suburban Hub,Standard,11,331.4,13.61,4511.28,36.67
2025-04-26 00:00:00,EV009,Suburban Hub,Standard,8,261.42,12.87,3364.02,26.67
2025-04-26 01:00:00,EV009,Suburban Hub,Standard,7,135.29,17.45,2360.4,23.33
2025-04-26 02:00:00,EV009,Suburban Hub,Standard,9,259.38,14.51,3763.95,30.0
2025-04-26 03:00:00,EV009,Suburban Hub,Standard,12,357.46,15.27,5458.57,40.0
2025-04-26 04:00:00,EV009,Suburban Hub,Standard,12,221.69,12.84,2847.3,40.0
2025-04-26 05:00:00,EV009,Suburban Hub,Standard,8,232.26,12.36,2870.82,26.67
2025-04-26 06:00:00,EV009,Suburban Hub,Standard,10,164.85,14.42,2377.32,33.33
2025-04-26 07:00:00,EV009,Suburban Hub,Standard,25,457.99,12.44,5699.54,83.33
2025-04-26 08:00:00,EV009,Suburban Hub,Standard,24,711.11,17.15,12193.96,80.0
2025-04-26 09:00:00,EV009,Suburban Hub,Standard,28,458.64,16.72,7668.01,93.33
2025-04-26 10:00:00,EV009,Suburban Hub,Standard,19,499.43,15.81,7894.82,63.33
2025-04-26 11:00:00,EV009,Suburban Hub,Standard,9,177.08,12.21,2161.28,30.0
2025-04-26 12:00:00,EV009,Suburban Hub,Standard,13,397.64,14.5,5765.8,43.33
2025-04-26 13:00:00,EV009,Suburban Hub,Standard,8,153.29,13.28,2035.3,26.67
2025-04-26 14:00:00,EV009,Suburban Hub,Standard,8,278.43,17.62,4906.0,26.67
2025-04-26 15:00:00,EV009,Suburban Hub,Standard,8,229.07,13.47,3084.45,26.67
2025-04-26 16:00:00,EV009,Suburban Hub,Standard,9,182.77,13.07,2388.81,30.0
2025-04-26 17:00:00,EV009,Suburban Hub,Standard,24,595.54,12.76,7596.7,80.0
2025-04-26 18:00:00,EV009,Suburban Hub,Standard,20,361.77,12.58,4550.61,66.67
2025-04-26 19:00:00,EV009,Suburban Hub,Standard,25,805.65,12.83,10333.67,83.33
2025-04-26 20:00:00,EV009,Suburban Hub,Standard,21,371.93,16.22,6032.15,70.0
2025-04-26 21:00:00,EV009,Suburban Hub,Standard,19,488.75,12.36,6039.95,63.33
2025-04-26 22:00:00,EV009,Suburban Hub,Standard,10,191.28,17.62,3370.44,33.33
2025-04-26 23:00:00,EV009,Suburban Hub,Standard,8,171.03,15.04,2572.47,26.67
2025-04-27 00:00:00,EV009,Suburban Hub,Standard,8,134.41,12.72,1709.23,26.67
2025-04-27 01:00:00,EV009,Suburban Hub,Standard,9,221.5,13.17,2916.81,30.0
2025-04-27 02:00:00,EV009,Suburban Hub,Standard,10,330.3,14.38,4748.57,33.33
2025-04-27 03:00:00,EV009,Suburban Hub,Standard,11,198.86,14.78,2939.82,36.67
2025-04-27 04:00:00,EV009,Suburban Hub,Standard,10,255.39,13.01,3322.95,33.33
2025-04-27 05:00:00,EV009,Suburban Hub,Standard,10,226.25,17.43,3943.49,33.33
2025-04-27 06:00:00,EV009,Suburban Hub,Standard,13,302.86,13.15,3981.43,43.33
2025-04-27 07:00:00,EV009,Suburban Hub,Standard,21,530.78,14.5,7695.0,70.0
2025-04-27 08:00:00,EV009,Suburban Hub,Standard,22,501.03,16.83,8430.38,73.33
2025-04-27 09:00:00,EV009,Suburban Hub,Standard,15,256.62,12.16,3120.99,50.0
2025-04-27 10:00:00,EV009,Suburban Hub,Standard,21,415.85,16.03,6667.12,70.0
2025-04-27 11:00:00,EV009,Suburban Hub,Standard,9,236.93,15.72,3724.77,30.0
2025-04-27 12:00:00,EV009,Suburban Hub,Standard,6,214.07,17.21,3683.07,20.0
2025-04-27 13:00:00,EV009,Suburban Hub,Standard,10,287.35,13.14,3774.97,33.33
2025-04-27 14:00:00,EV009,Suburban Hub,Standard,9,300.54,14.09,4234.51,30.0
2025-04-27 15:00:00,EV009,Suburban Hub,Standard,7,210.27,13.13,2760.96,23.33
2025-04-27 16:00:00,EV009,Suburban Hub,Standard,6,178.28,15.89,2832.6,20.0
2025-04-27 17:00:00,EV009,Suburban Hub,Standard,16,399.63,13.92,5564.47,53.33
2025-04-27 18:00:00,EV009,Suburban Hub,Standard,20,466.83,14.02,6546.48,66.67
2025-04-27 19:00:00,EV009,Suburban Hub,Standard,16,393.19,16.32,6417.03,53.33
2025-04-27 20:00:00,EV009,Suburban Hub,Standard,24,814.77,12.7,10343.69,80.0
2025-04-27 21:00:00,EV009,Suburban Hub,Standard,23,549.78,16.39,9009.56,76.67
2025-04-27 22:00:00,EV009,Suburban Hub,Standard,10,244.01,17.96,4382.63,33.33
2025-04-27 23:00:00,EV009,Suburban Hub,Standard,11,264.69,15.0,3971.33,36.67
2025-04-28 00:00:00,EV009,Suburban Hub,Standard,11,222.22,15.62,3470.34,36.67
2025-04-28 01:00:00,EV009,Suburban Hub,Standard,16,424.02,16.48,6988.21,53.33
2025-04-28 02:00:00,EV009,Suburban Hub,Standard,13,415.86,12.66,5266.09,43.33
2025-04-28 03:00:00,EV009,Suburban Hub,Standard,13,221.99,15.79,3504.71,43.33
2025-04-28 04:00:00,EV009,Suburban Hub,Standard,15,354.98,14.64,5196.24,50.0
2025-04-28 05:00:00,EV009,Suburban Hub,Standard,12,198.15,14.38,2848.69,40.0
2025-04-28 06:00:00,EV009,Suburban Hub,Standard,9,176.4,16.48,2907.12,30.0
2025-04-28 07:00:00,EV009,Suburban Hub,Standard,22,477.08,17.03,8126.26,73.33
2025-04-28 08:00:00,EV009,Suburban Hub,Standard,19,426.41,12.07,5146.15,63.33
2025-04-28 09:00:00,EV009,Suburban Hub,Standard,29,774.1,17.81,13785.99,96.67
2025-04-28 10:00:00,EV009,Suburban Hub,Standard,28,967.14,16.02,15494.15,93.33
2025-04-28 11:00:00,EV009,Suburban Hub,Standard,13,275.68,12.13,3344.09,43.33
2025-04-28 12:00:00,EV009,Suburban Hub,Standard,13,255.31,13.45,3433.9,43.33
2025-04-28 13:00:00,EV009,Suburban Hub,Standard,11,351.56,17.79,6255.39,36.67
2025-04-28 14:00:00,EV009,Suburban Hub,Standard,13,446.07,14.72,6568.25,43.33
2025-04-28 15:00:00,EV009,Suburban Hub,Standard,16,334.15,15.89,5309.74,53.33
2025-04-28 16:00:00,EV009,Suburban Hub,Standard,9,214.31,12.88,2760.6,30.0
2025-04-28 17:00:00,EV009,Suburban Hub,Standard,28,575.13,14.94,8594.34,93.33
2025-04-28 18:00:00,EV009,Suburban Hub,Standard,41,1233.09,16.43,20264.61,100.0
2025-04-28 19:00:00,EV009,Suburban Hub,Standard,26,905.8,13.84,12534.23,86.67
2025-04-28 20:00:00,EV009,Suburban Hub,Standard,34,661.36,12.02,7946.77,100.0
2025-04-28 21:00:00,EV009,Suburban Hub,Standard,28,947.25,15.53,14706.98,93.33
2025-04-28 22:00:00,EV009,Suburban Hub,Standard,8,226.92,13.31,3019.49,26.67
2025-04-28 23:00:00,EV009,Suburban Hub,Standard,10,243.46,12.55,3054.72,33.33
2025-04-29 00:00:00,EV009,Suburban Hub,Standard,14,408.01,12.38,5050.74,46.67
2025-04-29 01:00:00,EV009,Suburban Hub,Standard,8,175.44,14.28,2505.69,26.67
2025-04-29 02:00:00,EV009,Suburban Hub,Standard,15,358.61,14.68,5263.12,50.0
2025-04-29 03:00:00,EV009,Suburban Hub,Standard,15,412.01,15.66,6453.84,50.0
2025-04-29 04:00:00,EV009,Suburban Hub,Standard,10,316.65,16.72,5293.47,33.33
2025-04-29 05:00:00,EV009,Suburban Hub,Standard,12,278.35,17.65,4912.54,40.0
2025-04-29 06:00:00,EV009,Suburban Hub,Standard,10,336.94,12.9,4345.05,33.33
2025-04-29 07:00:00,EV009,Suburban Hub,Standard,19,377.23,12.47,4702.36,63.33
2025-04-29 08:00:00,EV009,Suburban Hub,Standard,25,685.18,12.66,8673.37,83.33
2025-04-29 09:00:00,EV009,Suburban Hub,Standard,22,448.94,16.85,7566.31,73.33
2025-04-29 10:00:00,EV009,Suburban Hub,Standard,22,480.17,17.6,8451.6,73.33
2025-04-29 11:00:00,EV009,Suburban Hub,Standard,8,180.14,17.41,3136.31,26.67
2025-04-29 12:00:00,EV009,Suburban Hub,Standard,11,312.3,15.76,4921.42,36.67
2025-04-29 13:00:00,EV009,Suburban Hub,Standard,10,353.09,12.05,4254.0,33.33
2025-04-29 14:00:00,EV009,Suburban Hub,Standard,12,219.11,13.85,3034.65,40.0
2025-04-29 15:00:00,EV009,Suburban Hub,Standard,10,216.48,16.71,3617.18,33.33
2025-04-29 16:00:00,EV009,Suburban Hub,Standard,13,285.14,15.41,4395.08,43.33
2025-04-29 17:00:00,EV009,Suburban Hub,Standard,27,691.5,13.64,9435.41,90.0
2025-04-29 18:00:00,EV009,Suburban Hub,Standard,30,1000.09,15.16,15163.18,100.0
2025-04-29 19:00:00,EV009,Suburban Hub,Standard,23,513.34,17.58,9026.55,76.67
2025-04-29 20:00:00,EV009,Suburban Hub,Standard,31,993.91,16.27,16171.99,100.0
2025-04-29 21:00:00,EV009,Suburban Hub,Standard,31,811.62,15.36,12467.45,100.0
2025-04-29 22:00:00,EV009,Suburban Hub,Standard,11,244.72,14.18,3470.74,36.67
2025-04-29 23:00:00,EV009,Suburban Hub,Standard,11,236.3,13.29,3140.23,36.67
2025-04-30 00:00:00,EV009,Suburban Hub,Standard,12,257.5,17.8,4582.55,40.0
2025-04-30 01:00:00,EV009,Suburban Hub,Standard,12,280.24,17.13,4800.74,40.0
2025-04-30 02:00:00,EV009,Suburban Hub,Standard,14,384.76,14.82,5702.9,46.67
2025-04-30 03:00:00,EV009,Suburban Hub,Standard,8,201.25,14.42,2902.58,26.67
2025-04-30 04:00:00,EV009,Suburban Hub,Standard,12,257.58,13.17,3391.38,40.0
2025-04-30 05:00:00,EV009,Suburban Hub,Standard,15,532.6,15.82,8425.63,50.0
2025-04-30 06:00:00,EV009,Suburban Hub,Standard,9,230.19,16.06,3696.69,30.0
2025-04-30 07:00:00,EV009,Suburban Hub,Standard,28,968.83,17.62,17068.22,93.33
2025-04-30 08:00:00,EV009,Suburban Hub,Standard,25,683.91,12.69,8675.46,83.33
2025-04-30 09:00:00,EV009,Suburban Hub,Standard,24,430.36,14.06,6052.47,80.0
2025-04-30 10:00:00,EV009,Suburban Hub,Standard,27,632.35,16.76,10596.99,90.0
2025-04-30 11:00:00,EV009,Suburban Hub,Standard,11,391.57,15.59,6104.26,36.67
2025-04-30 12:00:00,EV009,Suburban Hub,Standard,11,203.33,14.93,3036.2,36.67
2025-04-30 13:00:00,EV009,Suburban Hub,Standard,11,267.16,14.93,3988.95,36.67
2025-04-30 14:00:00,EV009,Suburban Hub,Standard,13,375.83,12.54,4713.8,43.33
2025-04-30 15:00:00,EV009,Suburban Hub,Standard,14,287.68,15.64,4497.91,46.67
2025-04-30 16:00:00,EV009,Suburban Hub,Standard,13,364.78,15.13,5518.55,43.33
2025-04-30 17:00:00,EV009,Suburban Hub,Standard,32,692.52,17.62,12202.17,100.0
2025-04-30 18:00:00,EV009,Suburban Hub,Standard,26,742.23,14.93,11078.88,86.67
2025-04-30 19:00:00,EV009,Suburban Hub,Standard,26,564.48,15.83,8933.37,86.67
2025-04-30 20:00:00,EV009,Suburban Hub,Standard,25,645.29,16.18,10437.72,83.33
2025-04-30 21:00:00,EV009,Suburban Hub,Standard,30,869.12,17.21,14955.36,100.0
2025-04-30 22:00:00,EV009,Suburban Hub,Standard,11,347.49,13.41,4660.57,36.67
2025-04-30 23:00:00,EV009,Suburban Hub,Standard,10,291.75,14.43,4210.0,33.33
2025-05-01 00:00:00,EV009,Suburban Hub,Standard,10,233.02,14.81,3450.38,33.33
2025-05-01 01:00:00,EV009,Suburban Hub,Standard,13,326.34,15.56,5077.6,43.33
2025-05-01 02:00:00,EV009,Suburban Hub,Standard,12,231.64,17.31,4009.54,40.0
2025-05-01 03:00:00,EV009,Suburban Hub,Standard,15,364.98,14.67,5352.86,50.0
2025-05-01 04:00:00,EV009,Suburban Hub,Standard,12,421.79,15.79,6659.17,40.0
2025-05-01 05:00:00,EV009,Suburban Hub,Standard,12,200.18,12.41,2483.49,40.0
2025-05-01 06:00:00,EV009,Suburban Hub,Standard,10,256.31,17.03,4364.72,33.33
2025-05-01 07:00:00,EV009,Suburban Hub,Standard,19,495.84,17.06,8458.57,63.33
2025-05-01 08:00:00,EV009,Suburban Hub,Standard,25,716.22,17.75,12715.2,83.33
2025-05-01 09:00:00,EV009,Suburban Hub,Standard,30,668.99,17.96,12016.38,100.0
2025-05-01 10:00:00,EV009,Suburban Hub,Standard,20,426.55,16.27,6940.01,66.67
2025-05-01 11:00:00,EV009,Suburban Hub,Standard,9,193.4,17.38,3360.53,30.0
2025-05-01 12:00:00,EV009,Suburban Hub,Standard,12,407.1,15.43,6280.97,40.0
2025-05-01 13:00:00,EV009,Suburban Hub,Standard,12,292.08,12.64,3693.29,40.0
2025-05-01 14:00:00,EV009,Suburban Hub,Standard,12,367.74,13.44,4940.89,40.0
2025-05-01 15:00:00,EV009,Suburban Hub,Standard,13,248.9,14.6,3632.89,43.33
2025-05-01 16:00:00,EV009,Suburban Hub,Standard,13,426.23,13.75,5859.88,43.33
2025-05-01 17:00:00,EV009,Suburban Hub,Standard,33,773.6,13.11,10142.82,100.0
2025-05-01 18:00:00,EV009,Suburban Hub,Standard,17,536.33,14.56,7808.19,56.67
2025-05-01 19:00:00,EV009,Suburban Hub,Standard,32,1019.27,13.28,13539.94,100.0
2025-05-01 20:00:00,EV009,Suburban Hub,Standard,28,863.52,15.75,13599.27,93.33
2025-05-01 21:00:00,EV009,Suburban Hub,Standard,27,659.88,17.7,11677.66,90.0
2025-05-01 22:00:00,EV009,Suburban Hub,Standard,14,422.56,15.34,6483.33,46.67
2025-05-01 23:00:00,EV009,Suburban Hub,Standard,10,275.69,13.54,3732.22,33.33
2025-05-02 00:00:00,EV009,Suburban Hub,Standard,11,195.38,15.52,3032.55,36.67
2025-05-02 01:00:00,EV009,Suburban Hub,Standard,17,409.54,16.0,6551.47,56.67
2025-05-02 02:00:00,EV009,Suburban Hub,Standard,7,211.96,12.45,2637.94,23.33
2025-05-02 03:00:00,EV009,Suburban Hub,Standard,15,266.62,16.62,4431.12,50.0
2025-05-02 04:00:00,EV009,Suburban Hub,Standard,9,285.03,14.76,4207.95,30.0
2025-05-02 05:00:00,EV009,Suburban Hub,Standard,10,216.58,16.28,3524.98,33.33
2025-05-02 06:00:00,EV009,Suburban Hub,Standard,12,387.2,12.93,5008.07,40.0
